X,year_model,policy_id,enactment_year,rel_year,p_yes,likert,domain,institution
20000,1942,US-1951-DENNIS,1951,-9,0.5777,-0.2438,speech_security,Supreme Court
20000,1942,US-1933-TVA,1933,9,0.6457,-0.154,regional_development_state_capacity,Congress
20000,1942,US-1933-NIRA,1933,9,0.7475,-0.1646,industrial_policy_labor_state_capacity,Congress
20000,1942,US-1942-EO9066,1942,0,0.6334,-0.1714,civil_liberties_security_race,President
20000,1942,US-1947-TRUMAN-DOCTRINE,1947,-5,0.6021,-0.1824,foreign_policy_security,Congress/President
5000,1942,US-1933-GLASS-STEAGALL,1933,9,0.4483,-0.0966,finance,Congress
5000,1942,US-1933-PROHIBITION-REPEAL,1933,9,0.5376,-0.1378,morals_federalism,constitutional_amendment
5000,1942,US-1933-SECURITIES-ACT,1933,9,0.3758,-0.089,finance_consumer_protection,Congress
5000,1942,US-1934-EXCHANGE-ACT,1934,8,0.4206,-0.1017,finance_state_capacity,Congress
5000,1942,US-1934-IRA,1934,8,0.3105,-0.1109,native_policy,Congress
5000,1942,US-1934-NATIONAL-HOUSING-ACT,1934,8,0.5292,-0.0818,housing_finance,Congress
5000,1942,US-1935-NIRA-SCHECHTER,1935,7,0.3869,-0.1026,state_capacity,Supreme Court
5000,1942,US-1935-NLRA,1935,7,0.5693,-0.1263,labor,Congress
5000,1942,US-1935-SOCIAL-SECURITY,1935,7,0.5387,-0.077,social_insurance,Congress
5000,1942,US-1936-AAA-BUTLER,1936,6,0.3765,-0.131,state_capacity,Supreme Court
5000,1942,US-1937-JONES-LAUGHLIN,1937,5,0.3245,-0.1019,labor_state_capacity,Supreme Court
5000,1942,US-1937-WEST-COAST-HOTEL,1937,5,0.4073,-0.1361,labor,Supreme Court
5000,1942,US-1938-FDCA,1938,4,0.393,-0.1146,consumer_health,Congress
5000,1942,US-1938-FLSA,1938,4,0.5408,-0.1259,labor,Congress
5000,1942,US-1941-EO8802,1941,1,0.3096,-0.1003,civil_rights,President
5000,1942,US-1942-WICKARD,1942,0,0.2696,-0.1265,state_capacity,Supreme Court
5000,1942,US-1944-GI-BILL,1944,-2,0.4508,-0.1018,veterans_education_housing,Congress
5000,1942,US-1944-KOREMATSU,1944,-2,0.4485,-0.089,civil_liberties_security,Supreme Court
5000,1942,US-1946-EMPLOYMENT-ACT,1946,-4,0.4642,-0.0872,macroeconomic_governance,Congress
5000,1942,US-1947-NATIONAL-SECURITY-ACT,1947,-5,0.3863,-0.0888,security_state,Congress
5000,1942,US-1947-TAFT-HARTLEY,1947,-5,0.4106,-0.1248,labor,Congress
5000,1942,US-1948-EO9981,1948,-6,0.3594,-0.1043,civil_rights,President
5000,1942,US-1952-INA,1952,-10,0.308,-0.1154,immigration,Congress
5000,1942,US-1952-YOUNGSTOWN,1952,-10,0.3801,-0.126,executive_power,Supreme Court
5000,1942,US-1932-RFC,1932,10,0.5589,-0.0922,finance_crisis_state_capacity,Congress
5000,1942,US-1932-NORRIS-LAGUARDIA,1932,10,0.2358,-0.1019,labor_courts,Congress
5000,1942,US-1933-CCC,1933,9,0.5031,-0.0843,public_employment_environment,Congress
5000,1942,US-1933-FERA,1933,9,0.5189,-0.0903,welfare_relief,Congress
5000,1942,US-1933-HOME-OWNERS-LOAN,1933,9,0.4145,-0.0741,housing_finance,Congress
5000,1942,US-1934-NFA,1934,8,0.3889,-0.1301,guns_crime_tax,Congress
5000,1942,US-1935-PUHCA,1935,7,0.2065,-0.0769,utilities_finance,Congress
5000,1942,US-1936-RURAL-ELECTRIFICATION,1936,6,0.4346,-0.1069,rural_infrastructure,Congress
5000,1942,US-1939-HATCH-ACT,1939,3,0.4764,-0.1221,civil_service_elections,Congress
5000,1942,US-1940-SELECTIVE-TRAINING,1940,2,0.3016,-0.1192,military_state_capacity,Congress
5000,1942,US-1940-SMITH-ACT,1940,2,0.2767,-0.0926,security_civil_liberties_immigration,Congress
5000,1942,US-1941-DARBY,1941,1,0.497,-0.1067,labor_state_capacity,Supreme Court
5000,1942,US-1941-LEND-LEASE,1941,1,0.2254,-0.0942,foreign_policy_security,Congress
5000,1942,US-1942-EMERGENCY-PRICE-CONTROL,1942,0,0.5173,-0.1022,wartime_economic_control,Congress
5000,1942,US-1943-CHINESE-EXCLUSION-REPEAL,1943,-1,0.358,-0.0792,immigration_race_foreign_policy,Congress
5000,1942,US-1945-BRETTON-WOODS,1945,-3,0.3689,-0.0937,international_economic_order,Congress
5000,1942,US-1945-UN-PARTICIPATION,1945,-3,0.3013,-0.1055,foreign_policy_multilateralism,Congress
5000,1942,US-1946-APA,1946,-4,0.2951,-0.1017,administrative_state,Congress
5000,1942,US-1948-DISPLACED-PERSONS-ACT,1948,-6,0.3184,-0.0278,immigration_refugees,Congress
5000,1942,US-1948-MARSHALL-PLAN,1948,-6,0.4795,-0.0836,foreign_aid_security,Congress
5000,1942,US-1948-SHELLEY,1948,-6,0.3691,-0.1189,civil_rights_housing,Supreme Court
5000,1942,US-1950-DPA,1950,-8,0.4422,-0.1127,industrial_policy_security,Congress
5000,1942,US-1950-INTERNAL-SECURITY,1950,-8,0.3368,-0.1209,security_civil_liberties,Congress
5000,1942,US-1951-DENNIS,1951,-9,0.3444,-0.143,speech_security,Supreme Court
5000,1942,US-1933-TVA,1933,9,0.4604,-0.0878,regional_development_state_capacity,Congress
5000,1942,US-1933-NIRA,1933,9,0.5402,-0.0898,industrial_policy_labor_state_capacity,Congress
5000,1942,US-1942-EO9066,1942,0,0.4074,-0.0951,civil_liberties_security_race,President
5000,1942,US-1947-TRUMAN-DOCTRINE,1947,-5,0.3895,-0.102,foreign_policy_security,Congress/President
10000,1943,US-1933-GLASS-STEAGALL,1933,10,0.3661,-0.1095,finance,Congress
10000,1943,US-1933-PROHIBITION-REPEAL,1933,10,0.4801,-0.1947,morals_federalism,constitutional_amendment
10000,1943,US-1933-SECURITIES-ACT,1933,10,0.3048,-0.092,finance_consumer_protection,Congress
10000,1943,US-1934-EXCHANGE-ACT,1934,9,0.3897,-0.1297,finance_state_capacity,Congress
10000,1943,US-1934-IRA,1934,9,0.3074,-0.1232,native_policy,Congress
10000,1943,US-1934-NATIONAL-HOUSING-ACT,1934,9,0.5384,-0.0871,housing_finance,Congress
10000,1943,US-1935-NIRA-SCHECHTER,1935,8,0.3281,-0.1252,state_capacity,Supreme Court
10000,1943,US-1935-NLRA,1935,8,0.5367,-0.1412,labor,Congress
10000,1943,US-1935-SOCIAL-SECURITY,1935,8,0.4917,-0.0878,social_insurance,Congress
10000,1943,US-1936-AAA-BUTLER,1936,7,0.2964,-0.1583,state_capacity,Supreme Court
10000,1943,US-1937-JONES-LAUGHLIN,1937,6,0.3167,-0.1124,labor_state_capacity,Supreme Court
10000,1943,US-1937-WEST-COAST-HOTEL,1937,6,0.337,-0.1639,labor,Supreme Court
10000,1943,US-1938-FDCA,1938,5,0.3955,-0.1421,consumer_health,Congress
10000,1943,US-1938-FLSA,1938,5,0.5149,-0.1439,labor,Congress
10000,1943,US-1941-EO8802,1941,2,0.3102,-0.1117,civil_rights,President
10000,1943,US-1942-WICKARD,1942,1,0.2555,-0.1427,state_capacity,Supreme Court
10000,1943,US-1944-GI-BILL,1944,-1,0.4616,-0.1106,veterans_education_housing,Congress
10000,1943,US-1944-KOREMATSU,1944,-1,0.3781,-0.1092,civil_liberties_security,Supreme Court
10000,1943,US-1946-EMPLOYMENT-ACT,1946,-3,0.4317,-0.0907,macroeconomic_governance,Congress
10000,1943,US-1947-NATIONAL-SECURITY-ACT,1947,-4,0.3553,-0.0964,security_state,Congress
10000,1943,US-1947-TAFT-HARTLEY,1947,-4,0.3832,-0.1449,labor,Congress
10000,1943,US-1948-EO9981,1948,-5,0.3928,-0.1234,civil_rights,President
10000,1943,US-1952-INA,1952,-9,0.2874,-0.1393,immigration,Congress
10000,1943,US-1952-YOUNGSTOWN,1952,-9,0.3076,-0.1553,executive_power,Supreme Court
10000,1943,US-1933-CCC,1933,10,0.4499,-0.1098,public_employment_environment,Congress
10000,1943,US-1933-FERA,1933,10,0.4718,-0.1164,welfare_relief,Congress
10000,1943,US-1933-HOME-OWNERS-LOAN,1933,10,0.4134,-0.0882,housing_finance,Congress
10000,1943,US-1934-NFA,1934,9,0.388,-0.1543,guns_crime_tax,Congress
10000,1943,US-1935-PUHCA,1935,8,0.1828,-0.082,utilities_finance,Congress
10000,1943,US-1936-RURAL-ELECTRIFICATION,1936,7,0.3729,-0.1233,rural_infrastructure,Congress
10000,1943,US-1939-HATCH-ACT,1939,4,0.3476,-0.1578,civil_service_elections,Congress
10000,1943,US-1940-SELECTIVE-TRAINING,1940,3,0.3069,-0.147,military_state_capacity,Congress
10000,1943,US-1940-SMITH-ACT,1940,3,0.2632,-0.1174,security_civil_liberties_immigration,Congress
10000,1943,US-1941-DARBY,1941,2,0.4316,-0.1284,labor_state_capacity,Supreme Court
10000,1943,US-1941-LEND-LEASE,1941,2,0.2325,-0.1207,foreign_policy_security,Congress
10000,1943,US-1942-EMERGENCY-PRICE-CONTROL,1942,1,0.4563,-0.1215,wartime_economic_control,Congress
10000,1943,US-1943-CHINESE-EXCLUSION-REPEAL,1943,0,0.3025,-0.1013,immigration_race_foreign_policy,Congress
10000,1943,US-1945-BRETTON-WOODS,1945,-2,0.3261,-0.1169,international_economic_order,Congress
10000,1943,US-1945-UN-PARTICIPATION,1945,-2,0.2402,-0.1375,foreign_policy_multilateralism,Congress
10000,1943,US-1946-APA,1946,-3,0.2686,-0.1207,administrative_state,Congress
10000,1943,US-1948-DISPLACED-PERSONS-ACT,1948,-5,0.2949,-0.0389,immigration_refugees,Congress
10000,1943,US-1948-MARSHALL-PLAN,1948,-5,0.4596,-0.0971,foreign_aid_security,Congress
10000,1943,US-1948-SHELLEY,1948,-5,0.3105,-0.1545,civil_rights_housing,Supreme Court
10000,1943,US-1950-DPA,1950,-7,0.4403,-0.1321,industrial_policy_security,Congress
10000,1943,US-1950-INTERNAL-SECURITY,1950,-7,0.2166,-0.1373,security_civil_liberties,Congress
10000,1943,US-1951-DENNIS,1951,-8,0.2835,-0.1999,speech_security,Supreme Court
10000,1943,US-1933-TVA,1933,10,0.3861,-0.1066,regional_development_state_capacity,Congress
10000,1943,US-1933-NIRA,1933,10,0.4816,-0.109,industrial_policy_labor_state_capacity,Congress
10000,1943,US-1942-EO9066,1942,1,0.399,-0.121,civil_liberties_security_race,President
10000,1943,US-1947-TRUMAN-DOCTRINE,1947,-4,0.2859,-0.1333,foreign_policy_security,Congress/President
20000,1943,US-1933-GLASS-STEAGALL,1933,10,0.4717,-0.1279,finance,Congress
20000,1943,US-1933-PROHIBITION-REPEAL,1933,10,0.5401,-0.1948,morals_federalism,constitutional_amendment
20000,1943,US-1933-SECURITIES-ACT,1933,10,0.4373,-0.1269,finance_consumer_protection,Congress
20000,1943,US-1934-EXCHANGE-ACT,1934,9,0.4858,-0.1475,finance_state_capacity,Congress
20000,1943,US-1934-IRA,1934,9,0.4028,-0.1506,native_policy,Congress
20000,1943,US-1934-NATIONAL-HOUSING-ACT,1934,9,0.5917,-0.114,housing_finance,Congress
20000,1943,US-1935-NIRA-SCHECHTER,1935,8,0.3895,-0.1527,state_capacity,Supreme Court
20000,1943,US-1935-NLRA,1935,8,0.6068,-0.1483,labor,Congress
20000,1943,US-1935-SOCIAL-SECURITY,1935,8,0.5382,-0.1079,social_insurance,Congress
20000,1943,US-1936-AAA-BUTLER,1936,7,0.3918,-0.1645,state_capacity,Supreme Court
20000,1943,US-1937-JONES-LAUGHLIN,1937,6,0.3983,-0.129,labor_state_capacity,Supreme Court
20000,1943,US-1937-WEST-COAST-HOTEL,1937,6,0.4792,-0.1943,labor,Supreme Court
20000,1943,US-1938-FDCA,1938,5,0.5363,-0.1837,consumer_health,Congress
20000,1943,US-1938-FLSA,1938,5,0.5414,-0.1628,labor,Congress
20000,1943,US-1941-EO8802,1941,2,0.4287,-0.1155,civil_rights,President
20000,1943,US-1942-WICKARD,1942,1,0.335,-0.1535,state_capacity,Supreme Court
20000,1943,US-1944-GI-BILL,1944,-1,0.5208,-0.1358,veterans_education_housing,Congress
20000,1943,US-1944-KOREMATSU,1944,-1,0.4877,-0.1396,civil_liberties_security,Supreme Court
20000,1943,US-1946-EMPLOYMENT-ACT,1946,-3,0.5044,-0.1081,macroeconomic_governance,Congress
20000,1943,US-1947-NATIONAL-SECURITY-ACT,1947,-4,0.3744,-0.1293,security_state,Congress
20000,1943,US-1947-TAFT-HARTLEY,1947,-4,0.4773,-0.1577,labor,Congress
20000,1943,US-1948-EO9981,1948,-5,0.5499,-0.135,civil_rights,President
20000,1943,US-1952-INA,1952,-9,0.3785,-0.1589,immigration,Congress
20000,1943,US-1952-YOUNGSTOWN,1952,-9,0.3825,-0.1775,executive_power,Supreme Court
20000,1943,US-1933-CCC,1933,10,0.5104,-0.1303,public_employment_environment,Congress
20000,1943,US-1933-FERA,1933,10,0.5288,-0.1407,welfare_relief,Congress
20000,1943,US-1933-HOME-OWNERS-LOAN,1933,10,0.5219,-0.1156,housing_finance,Congress
20000,1943,US-1934-NFA,1934,9,0.5038,-0.1747,guns_crime_tax,Congress
20000,1943,US-1935-PUHCA,1935,8,0.2568,-0.0787,utilities_finance,Congress
20000,1943,US-1936-RURAL-ELECTRIFICATION,1936,7,0.4671,-0.1493,rural_infrastructure,Congress
20000,1943,US-1939-HATCH-ACT,1939,4,0.4717,-0.17,civil_service_elections,Congress
20000,1943,US-1940-SELECTIVE-TRAINING,1940,3,0.4088,-0.1718,military_state_capacity,Congress
20000,1943,US-1940-SMITH-ACT,1940,3,0.3709,-0.124,security_civil_liberties_immigration,Congress
20000,1943,US-1941-DARBY,1941,2,0.5115,-0.1537,labor_state_capacity,Supreme Court
20000,1943,US-1941-LEND-LEASE,1941,2,0.3499,-0.1553,foreign_policy_security,Congress
20000,1943,US-1942-EMERGENCY-PRICE-CONTROL,1942,1,0.5755,-0.1496,wartime_economic_control,Congress
20000,1943,US-1943-CHINESE-EXCLUSION-REPEAL,1943,0,0.3825,-0.1154,immigration_race_foreign_policy,Congress
20000,1943,US-1945-BRETTON-WOODS,1945,-2,0.3524,-0.1453,international_economic_order,Congress
20000,1943,US-1945-UN-PARTICIPATION,1945,-2,0.312,-0.1655,foreign_policy_multilateralism,Congress
20000,1943,US-1946-APA,1946,-3,0.4118,-0.1468,administrative_state,Congress
20000,1943,US-1948-DISPLACED-PERSONS-ACT,1948,-5,0.3638,-0.0548,immigration_refugees,Congress
20000,1943,US-1948-MARSHALL-PLAN,1948,-5,0.5076,-0.1318,foreign_aid_security,Congress
20000,1943,US-1948-SHELLEY,1948,-5,0.3736,-0.1685,civil_rights_housing,Supreme Court
20000,1943,US-1950-DPA,1950,-7,0.5056,-0.1617,industrial_policy_security,Congress
20000,1943,US-1950-INTERNAL-SECURITY,1950,-7,0.3373,-0.1555,security_civil_liberties,Congress
20000,1943,US-1951-DENNIS,1951,-8,0.3905,-0.215,speech_security,Supreme Court
20000,1943,US-1933-TVA,1933,10,0.4453,-0.1321,regional_development_state_capacity,Congress
20000,1943,US-1933-NIRA,1933,10,0.5353,-0.1307,industrial_policy_labor_state_capacity,Congress
20000,1943,US-1942-EO9066,1942,1,0.485,-0.1479,civil_liberties_security_race,President
20000,1943,US-1947-TRUMAN-DOCTRINE,1947,-4,0.3802,-0.1514,foreign_policy_security,Congress/President
5000,1943,US-1933-GLASS-STEAGALL,1933,10,0.385,-0.0967,finance,Congress
5000,1943,US-1933-PROHIBITION-REPEAL,1933,10,0.4703,-0.1515,morals_federalism,constitutional_amendment
5000,1943,US-1933-SECURITIES-ACT,1933,10,0.3225,-0.0789,finance_consumer_protection,Congress
5000,1943,US-1934-EXCHANGE-ACT,1934,9,0.3001,-0.1016,finance_state_capacity,Congress
5000,1943,US-1934-IRA,1934,9,0.3473,-0.1131,native_policy,Congress
5000,1943,US-1934-NATIONAL-HOUSING-ACT,1934,9,0.5397,-0.0766,housing_finance,Congress
5000,1943,US-1935-NIRA-SCHECHTER,1935,8,0.3295,-0.091,state_capacity,Supreme Court
5000,1943,US-1935-NLRA,1935,8,0.4816,-0.1171,labor,Congress
5000,1943,US-1935-SOCIAL-SECURITY,1935,8,0.5142,-0.0704,social_insurance,Congress
5000,1943,US-1936-AAA-BUTLER,1936,7,0.2805,-0.1157,state_capacity,Supreme Court
5000,1943,US-1937-JONES-LAUGHLIN,1937,6,0.2384,-0.095,labor_state_capacity,Supreme Court
5000,1943,US-1937-WEST-COAST-HOTEL,1937,6,0.3272,-0.1232,labor,Supreme Court
5000,1943,US-1938-FDCA,1938,5,0.3629,-0.1116,consumer_health,Congress
5000,1943,US-1938-FLSA,1938,5,0.5285,-0.122,labor,Congress
5000,1943,US-1941-EO8802,1941,2,0.2924,-0.0991,civil_rights,President
5000,1943,US-1942-WICKARD,1942,1,0.2495,-0.1067,state_capacity,Supreme Court
5000,1943,US-1944-GI-BILL,1944,-1,0.4193,-0.0919,veterans_education_housing,Congress
5000,1943,US-1944-KOREMATSU,1944,-1,0.4209,-0.0889,civil_liberties_security,Supreme Court
5000,1943,US-1946-EMPLOYMENT-ACT,1946,-3,0.4165,-0.0846,macroeconomic_governance,Congress
5000,1943,US-1947-NATIONAL-SECURITY-ACT,1947,-4,0.3811,-0.0852,security_state,Congress
5000,1943,US-1947-TAFT-HARTLEY,1947,-4,0.369,-0.1221,labor,Congress
5000,1943,US-1948-EO9981,1948,-5,0.3288,-0.1004,civil_rights,President
5000,1943,US-1952-INA,1952,-9,0.2404,-0.1119,immigration,Congress
5000,1943,US-1952-YOUNGSTOWN,1952,-9,0.2558,-0.1188,executive_power,Supreme Court
5000,1943,US-1933-CCC,1933,10,0.476,-0.0794,public_employment_environment,Congress
5000,1943,US-1933-FERA,1933,10,0.4555,-0.0845,welfare_relief,Congress
5000,1943,US-1933-HOME-OWNERS-LOAN,1933,10,0.3644,-0.0726,housing_finance,Congress
5000,1943,US-1934-NFA,1934,9,0.3929,-0.125,guns_crime_tax,Congress
5000,1943,US-1935-PUHCA,1935,8,0.1718,-0.0721,utilities_finance,Congress
5000,1943,US-1936-RURAL-ELECTRIFICATION,1936,7,0.3731,-0.1001,rural_infrastructure,Congress
5000,1943,US-1939-HATCH-ACT,1939,4,0.3936,-0.1215,civil_service_elections,Congress
5000,1943,US-1940-SELECTIVE-TRAINING,1940,3,0.2624,-0.1239,military_state_capacity,Congress
5000,1943,US-1940-SMITH-ACT,1940,3,0.2121,-0.0883,security_civil_liberties_immigration,Congress
5000,1943,US-1941-DARBY,1941,2,0.4162,-0.1024,labor_state_capacity,Supreme Court
5000,1943,US-1941-LEND-LEASE,1941,2,0.1903,-0.0973,foreign_policy_security,Congress
5000,1943,US-1942-EMERGENCY-PRICE-CONTROL,1942,1,0.4557,-0.0945,wartime_economic_control,Congress
5000,1943,US-1943-CHINESE-EXCLUSION-REPEAL,1943,0,0.2947,-0.0767,immigration_race_foreign_policy,Congress
5000,1943,US-1945-BRETTON-WOODS,1945,-2,0.347,-0.0985,international_economic_order,Congress
5000,1943,US-1945-UN-PARTICIPATION,1945,-2,0.229,-0.1136,foreign_policy_multilateralism,Congress
5000,1943,US-1946-APA,1946,-3,0.2039,-0.0958,administrative_state,Congress
5000,1943,US-1948-DISPLACED-PERSONS-ACT,1948,-5,0.2258,-0.0279,immigration_refugees,Congress
5000,1943,US-1948-MARSHALL-PLAN,1948,-5,0.4488,-0.0829,foreign_aid_security,Congress
5000,1943,US-1948-SHELLEY,1948,-5,0.3095,-0.1201,civil_rights_housing,Supreme Court
5000,1943,US-1950-DPA,1950,-7,0.3822,-0.1068,industrial_policy_security,Congress
5000,1943,US-1950-INTERNAL-SECURITY,1950,-7,0.2061,-0.1124,security_civil_liberties,Congress
5000,1943,US-1951-DENNIS,1951,-8,0.2582,-0.1481,speech_security,Supreme Court
5000,1943,US-1933-TVA,1933,10,0.4291,-0.0865,regional_development_state_capacity,Congress
5000,1943,US-1933-NIRA,1933,10,0.4486,-0.0843,industrial_policy_labor_state_capacity,Congress
5000,1943,US-1942-EO9066,1942,1,0.3958,-0.093,civil_liberties_security_race,President
5000,1943,US-1947-TRUMAN-DOCTRINE,1947,-4,0.3831,-0.1067,foreign_policy_security,Congress/President
10000,1944,US-1934-EXCHANGE-ACT,1934,10,0.4632,-0.1864,finance_state_capacity,Congress
10000,1944,US-1934-IRA,1934,10,0.4041,-0.1912,native_policy,Congress
10000,1944,US-1934-NATIONAL-HOUSING-ACT,1934,10,0.6333,-0.1351,housing_finance,Congress
10000,1944,US-1935-NIRA-SCHECHTER,1935,9,0.4377,-0.1836,state_capacity,Supreme Court
10000,1944,US-1935-NLRA,1935,9,0.6476,-0.1984,labor,Congress
10000,1944,US-1935-SOCIAL-SECURITY,1935,9,0.6047,-0.1205,social_insurance,Congress
10000,1944,US-1936-AAA-BUTLER,1936,8,0.4349,-0.2011,state_capacity,Supreme Court
10000,1944,US-1937-JONES-LAUGHLIN,1937,7,0.4534,-0.1733,labor_state_capacity,Supreme Court
10000,1944,US-1937-WEST-COAST-HOTEL,1937,7,0.4818,-0.2188,labor,Supreme Court
10000,1944,US-1938-FDCA,1938,6,0.4905,-0.1952,consumer_health,Congress
10000,1944,US-1938-FLSA,1938,6,0.541,-0.1917,labor,Congress
10000,1944,US-1941-EO8802,1941,3,0.4383,-0.164,civil_rights,President
10000,1944,US-1942-WICKARD,1942,2,0.3563,-0.2002,state_capacity,Supreme Court
10000,1944,US-1944-GI-BILL,1944,0,0.5666,-0.1604,veterans_education_housing,Congress
10000,1944,US-1944-KOREMATSU,1944,0,0.5284,-0.1573,civil_liberties_security,Supreme Court
10000,1944,US-1946-EMPLOYMENT-ACT,1946,-2,0.4936,-0.136,macroeconomic_governance,Congress
10000,1944,US-1947-NATIONAL-SECURITY-ACT,1947,-3,0.4423,-0.1505,security_state,Congress
10000,1944,US-1947-TAFT-HARTLEY,1947,-3,0.4684,-0.2096,labor,Congress
10000,1944,US-1948-EO9981,1948,-4,0.4966,-0.1724,civil_rights,President
10000,1944,US-1952-INA,1952,-8,0.3759,-0.1912,immigration,Congress
10000,1944,US-1952-YOUNGSTOWN,1952,-8,0.4139,-0.2143,executive_power,Supreme Court
10000,1944,US-1954-BROWN,1954,-10,0.4358,-0.2149,civil_rights,Supreme Court
10000,1944,US-1934-NFA,1934,10,0.4837,-0.2128,guns_crime_tax,Congress
10000,1944,US-1935-PUHCA,1935,9,0.2631,-0.118,utilities_finance,Congress
10000,1944,US-1936-RURAL-ELECTRIFICATION,1936,8,0.4855,-0.1752,rural_infrastructure,Congress
10000,1944,US-1939-HATCH-ACT,1939,5,0.4823,-0.2151,civil_service_elections,Congress
10000,1944,US-1940-SELECTIVE-TRAINING,1940,4,0.4122,-0.21,military_state_capacity,Congress
10000,1944,US-1940-SMITH-ACT,1940,4,0.3654,-0.1883,security_civil_liberties_immigration,Congress
10000,1944,US-1941-DARBY,1941,3,0.5459,-0.1787,labor_state_capacity,Supreme Court
10000,1944,US-1941-LEND-LEASE,1941,3,0.3547,-0.178,foreign_policy_security,Congress
10000,1944,US-1942-EMERGENCY-PRICE-CONTROL,1942,2,0.5167,-0.1751,wartime_economic_control,Congress
10000,1944,US-1943-CHINESE-EXCLUSION-REPEAL,1943,1,0.3512,-0.1303,immigration_race_foreign_policy,Congress
10000,1944,US-1945-BRETTON-WOODS,1945,-1,0.4003,-0.1687,international_economic_order,Congress
10000,1944,US-1945-UN-PARTICIPATION,1945,-1,0.3261,-0.1921,foreign_policy_multilateralism,Congress
10000,1944,US-1946-APA,1946,-2,0.3689,-0.1686,administrative_state,Congress
10000,1944,US-1948-DISPLACED-PERSONS-ACT,1948,-4,0.3872,-0.0649,immigration_refugees,Congress
10000,1944,US-1948-MARSHALL-PLAN,1948,-4,0.547,-0.1531,foreign_aid_security,Congress
10000,1944,US-1948-SHELLEY,1948,-4,0.4312,-0.1976,civil_rights_housing,Supreme Court
10000,1944,US-1950-DPA,1950,-6,0.5326,-0.2002,industrial_policy_security,Congress
10000,1944,US-1950-INTERNAL-SECURITY,1950,-6,0.3255,-0.1892,security_civil_liberties,Congress
10000,1944,US-1951-DENNIS,1951,-7,0.4367,-0.2608,speech_security,Supreme Court
10000,1944,US-1942-EO9066,1942,2,0.5048,-0.1742,civil_liberties_security_race,President
10000,1944,US-1947-TRUMAN-DOCTRINE,1947,-3,0.4298,-0.1907,foreign_policy_security,Congress/President
20000,1944,US-1934-EXCHANGE-ACT,1934,10,0.578,-0.2647,finance_state_capacity,Congress
20000,1944,US-1934-IRA,1934,10,0.5409,-0.2458,native_policy,Congress
20000,1944,US-1934-NATIONAL-HOUSING-ACT,1934,10,0.7315,-0.2027,housing_finance,Congress
20000,1944,US-1935-NIRA-SCHECHTER,1935,9,0.5496,-0.265,state_capacity,Supreme Court
20000,1944,US-1935-NLRA,1935,9,0.7182,-0.2436,labor,Congress
20000,1944,US-1935-SOCIAL-SECURITY,1935,9,0.6553,-0.1593,social_insurance,Congress
